Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
"Home, Furniture & Appliances",Reliable 10kg Westpool Washing Machine,3000.0,"GH₵ 3,000",Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area","Verified ID, 5+ years on Jiji","Our washing machine operates quietly , reducing noise pollution and making it perfect for homes with...",https://jiji.com.gh/avenor-area/home-appliances/reliable-10kg-westpool-washing-machine-wRzehBEZkd4iXC3qP4mGRBny.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Unleash The Power Of Clean With Jid’S Trusted Products.,200.0,GH₵ 200,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Experience the Power of Professional Cleaning
Only with Jid — your trusted cleaning partner.",https://jiji.com.gh/tema-metropolitan/household-chemicals/unleash-the-power-of-clean-with-jids-trusted-products-szsVjpuNTnTs12g0IuSMze8L.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Corner Light Decor,290.0,GH₵ 290,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,Smart corner floor light Living Rooms and Bedrooms: Create a relaxing or vibrant ambiance for...,https://jiji.com.gh/kumasi-metropolitan/lighting/corner-light-decor-eXVNC4ICt75X1MHbru7fGXla.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Eco-Friendly Hydrocarbon Refrigerant With Zero Ozone Depletion.,495.0,GH₵ 495,Brand New,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area","Verified ID, 5+ years on Jiji",99.9% purity - disposable cylinder freon,https://jiji.com.gh/airport-residential-area/kitchen-appliances/eco-friendly-hydrocarbon-refrigerant-with-zero-ozone-depletion-7Q5DCNly80of7MIcqjpMBqGh.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","Neon Light Single Colour 5m- Purple, Pink, Warm, Blue, Orange",150.0,GH₵ 150,,Greater Accra,Dome,"Greater Accra, Dome","Verified ID, 5+ years on Jiji","5m.neon rope light
Colour
Pink
Purple
Blue
Warm.
Orange",https://jiji.com.gh/dome/lighting/neon-light-single-colour-5m-purple-pink-warm-blue-orange-2VXh0caEnCf0HnIm5kVWg3kn.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Asona 2.0hp Air Condition Heavy Duty Cooling Asona 2.0hp Safe Guard,4500.0,"GH₵ 4,500","Bulk prices, Brand New",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Beat the heat effortlessly with the Asano 2.0HP Air Conditioner, built with advanced cooling...",https://jiji.com.gh/accra-metropolitan/home-appliances/asona-2-0hp-air-condition-heavy-duty-cooling-asona-2-0hp-safe-guard-iSZX7sUcM8TI79zVxTzQ2Jxr.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Golden Lifestyle Air Conditioners 1.5hp Air Conditioners Asano,2599.0,"GH₵ 2,599","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,#one year warranty assured #R410A gas #100 copper #Affordable and durable #Visit our showroom...,https://jiji.com.gh/accra-metropolitan/home-appliances/golden-lifestyle-air-conditioners-1-5hp-air-conditioners-asano-hgnc9bHGDVnyX1ybCnlfwx5N.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",150w Suiming Street Light,450.0,GH₵ 450,Bulk prices,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Illuminate your compound, street, market place, Church, mosque, schools, hostels, Sport centers etc...",https://jiji.com.gh/tema-metropolitan/lighting/150w-suiming-street-light-imy7GL3uEOWJWrU7tnvWA2fB.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","10m RGB-Ic Smart Neon Rope Light – App Control, Music Sync Dream Color",270.0,GH₵ 270,,Greater Accra,Adenta,"Greater Accra, Adenta",,"10M RGB-IC Smart Neon Rope Light – App Control, Music Sync & Dream ColorTransform your space with...",https://jiji.com.gh/adenta-municipal/lighting/10m-rgb-ic-smart-neon-rope-light-app-control-music-sync-dream-color-dbrCy25UXVoH6O3eJbv2DQ4J.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Ceiling Panel Light,1350.0,"GH₵ 1,350",,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,"Ceiling panel light 
3colored light.",https://jiji.com.gh/pokuase/lighting/ceiling-panel-light-hxrsaDPxnxSK1cVwo1kBpkJx.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Gold Quick Action Star Air Condition 1.5hp Gold Star Ac,3400.0,"GH₵ 3,400","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Quality And Affordable One Year Warranty,https://jiji.com.gh/accra-metropolitan/home-appliances/gold-quick-action-star-air-condition-1-5hp-gold-star-ac-so58yDylbddCXsqqHsuZdV6e.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Proven Results Decakila 1200w/15l Vacuum Cleaner Decakila,1000.0,"GH₵ 1,000",Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,Quality and Affordable One Year Warranty,https://jiji.com.gh/avenor-area/home-appliances/proven-results-decakila-1200w-15l-vacuum-cleaner-decakila-xpOdg5snvyyqquJS2SiGGS4B.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Decorative Bladeless Ceiling Fan With Led Light And Remote Control,1999.0,"GH₵ 1,999",,Greater Accra,Circle,"Greater Accra, Circle",,"- Application: Living Room, Dining Room, Bedroom, Study, etc
- Switch Type: Remote Control
- Light...",https://jiji.com.gh/circle/lighting/decorative-bladeless-ceiling-fan-with-led-light-and-remote-control-a53IV8hjY279LLWjgoj9kpeQ.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Decakila Water Heater,2000.0,"GH₵ 2,000",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Quality brand New and One Year Warranty,https://jiji.com.gh/accra-metropolitan/home-appliances/decakila-water-heater-5K5tRgJ05a8TrtINEG0O7yE0.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Redefining Comfort in Every Season With Sigma 1.5hp Mirror Ac,4000.0,"GH₵ 4,000","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",3+ years on Jiji,"It reliable, affordable, quality and comes with one year warranty",https://jiji.com.gh/accra-metropolitan/home-appliances/redefining-comfort-in-every-season-with-sigma-1-5hp-mirror-ac-1ANGyOVDawwSVatttgW76bMg.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Floor Lamp/Standing Lamp,500.0,GH₵ 500,,Greater Accra,Madina,"Greater Accra, Madina",,"Floor Lamp / Standing Lamp 
Modern Design Decoration Standing Light Linen Fabric Tripod Metal Floor...",https://jiji.com.gh/madina/lighting/floor-lamp-standing-lamp-bbbOVCtXPR3cSirmDTUPgb2j.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",TCL Air Conditioner Top Quality Cooling 1.5hp Split System,3800.0,"GH₵ 3,800","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Quality And Affordable One Year Warranty,https://jiji.com.gh/accra-metropolitan/home-appliances/tcl-air-conditioner-top-quality-cooling-1-5hp-split-system-uQDS4vjQpxcPQ2EvzKh0tipD.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Grab Your Decakila 1600w/2.5l Vacuum Cleaner Decakila,1800.0,"GH₵ 1,800",Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,Quality and Affordable One Year Warranty,https://jiji.com.gh/avenor-area/home-appliances/grab-your-decakila-1600w-2-5l-vacuum-cleaner-decakila-ozUutUq75qznMX0zJGzBsdu.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","Pearl Split Ac – Your Room’S Best Friend
Pearl Ac",3300.0,"GH₵ 3,300","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Quality and affordable one year warranty,https://jiji.com.gh/accra-metropolitan/home-appliances/pearl-split-ac-your-rooms-best-friend-pearl-ac-fRPFfYPwdJe4ELswheZmwmcU.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",RGB Ambient Tube Light Bar,350.0,GH₵ 350,,Greater Accra,Labadi,"Greater Accra, Labadi",3+ years on Jiji,The RGB atmosphere light has 260° light-emitting surface and over 500 kinds of light-changing modes....,https://jiji.com.gh/labadi/lighting/rgb-ambient-tube-light-bar-n3XyKWOlQVQ8TCbNy0hAUMIy.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Decakila Sandwich Maker 1200w,350.0,GH₵ 350,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Quality and affordable one year warranty,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/decakila-sandwich-maker-1200w-8Z77Hnk9UDD0bhYtQaPSvjgr.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Top Tower 1.5hptcl,3799.0,"GH₵ 3,799","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Quality and Affordable prices with one year warranty,https://jiji.com.gh/accra-metropolitan/home-appliances/top-tower-1-5hptcl-jVdrhxFL6mCAupwIQ2O2iQgO.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",3watts Spot Lights. All Colours,13.0,GH₵ 13,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,3watts spotlight all colours available,https://jiji.com.gh/accra-metropolitan/lighting/3watts-spot-lights-all-colours-qfczY93Md7pkEVTmiK29OCLP.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Roch Live Smart Refrigerator Brand New,3600.0,"GH₵ 3,600",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Quality and affordable one year warranty,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/roch-live-smart-refrigerator-brand-new-gkSOvMrzBD8vCKljtnr7d4Bm.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Flamino Twin Tub Washing Machine – Smart 41kwh Performance,2000.0,"GH₵ 2,000","Bulk prices, Brand New",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Premium twin tub construction with smooth operation and efficient energy performance.,https://jiji.com.gh/accra-metropolitan/home-appliances/flamino-twin-tub-washing-machine-smart-41kwh-performance-ra5YsLSrrn7ipzeMC9f8ReqO.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Center Table,800.0,GH₵ 800,Brand New,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal","Verified ID, 3+ years on Jiji","Center Table from Best Style Carpentry.
Size:
Length 30 inches
Width 18 inches 
Height 18 inches...",https://jiji.com.gh/ashaiman-municipal/furniture/center-table-110DZe6X2jLQMLXnpyjtKTAY.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Lg Electric Oven Built In,11500.0,"GH₵ 11,500",Brand New,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area","Verified ID, 5+ years on Jiji","He LG WSEZM7225S2 is designed with a focus on high-capacity cooking, energy efficiency, and...",https://jiji.com.gh/airport-residential-area/kitchen-appliances/lg-electric-oven-built-in-kSnRaqHFD0nI37sVq8hjl4Pj.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Modern Decorative Ceiling Pendant Light,650.0,GH₵ 650,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Color changing ( white, warm, off white)",https://jiji.com.gh/accra-metropolitan/lighting/modern-decorative-ceiling-pendant-light-8q6M8vnfbWyw0dmQbRTsqxBc.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Jellyfish Night Light With Speaker,199.0,GH₵ 199,,Greater Accra,West Legon,"Greater Accra, West Legon",3+ years on Jiji,Transform Your Space: Immerse yourself in the serene beauty of an underwater oasis with the Creative...,https://jiji.com.gh/west-legon/lighting/jellyfish-night-light-with-speaker-ndXJHyhKnzsRJE03fo2SxWoG.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","Led Neon Rope Light (5m, Rgb, Smart Control)",190.0,GH₵ 190,,Greater Accra,Adenta,"Greater Accra, Adenta",,"Name: LED Neon Rope Light (5m, RGB, Smart Control)
Short Description: Decorative LED Neon Rope Light...",https://jiji.com.gh/adenta-municipal/lighting/led-neon-rope-light-5m-rgb-smart-control-tSoKcMo5uf5IPa1qtk9AuLUp.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Square Crystal Ceiling Light .,375.0,GH₵ 375,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Square Crystal Ceiling Light 
Uses E27 bulbs",https://jiji.com.gh/accra-metropolitan/lighting/square-crystal-ceiling-light-b7fFSuq43TGOetwBA2mU6aSD.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",24w Pannel Light 3colored.,120.0,GH₵ 120,,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,LED panel Light 3colored.,https://jiji.com.gh/pokuase/lighting/24w-pannel-light-3colored-poj9hZTmZXZnylrce04IJ50G.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Portable Mini Washing Machine,580.0,GH₵ 580,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"*4.5kg washing capacity 
*Strong and durable 
*For both adults and kids",https://jiji.com.gh/accra-metropolitan/home-appliances/portable-mini-washing-machine-5Ai0ccWlg3hW0TzhAjgGSvzg.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Smart Hexagonal Led Lights,550.0,GH₵ 550,,Greater Accra,West Legon,"Greater Accra, West Legon",3+ years on Jiji,"The lamp is designed in a hexagonal shape, which adds a unique touch to your room decor. It also has...",https://jiji.com.gh/west-legon/lighting/smart-hexagonal-led-lights-pTAY0TaegrleP9a4YxbQ4l8X.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Pearl 7kg Twintub Semi Auto Washing Machine,1599.0,"GH₵ 1,599",Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Verified ID,"Twin Tub (Semi Auto) Washing Machine
Capacity: 7.0kg
Wash and Spin Function
Magic cleaning filter &...",https://jiji.com.gh/adabraka/home-appliances/pearl-7kg-twintub-semi-auto-washing-machine-z2MqF5DRuPQO2zFdjDisvjuq.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Indoor and Outdoor Grass Carpet / Indoor and Outdoor Astroturf,150.0,GH₵ 150,,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"All types and kinds of Astroturf are available wholesale and retail, with more than 5 years of...",https://jiji.com.gh/circle/garden/indoor-and-outdoor-grass-carpet-indoor-and-outdoor-astroturf-psHWPunPURxcfkwkRVbGmjsa.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Smart Wifi Led Bulb - Tuya,150.0,GH₵ 150,,Greater Accra,Madina,"Greater Accra, Madina",3+ years on Jiji,"Color: RGBCCT
Connectivity: WIFI
Control system Software: App Remote Control
Compatible With: ...",https://jiji.com.gh/madina/lighting/smart-wifi-led-bulb-tuya-2Aqsx5zSIu4NsTf2IStw5R8S.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Led Custom Message Board Bottle Presentation Led Light,2500.0,"GH₵ 2,500",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Led Custom message board. Comes with 2set of alphabets and 2sets of numbers . Durable and long...,https://jiji.com.gh/accra-metropolitan/lighting/led-custom-message-board-bottle-presentation-led-light-ngnVSaxK85AAZQHaQ1r3NHhK.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Awesome Decakila Water Heater 30liters,1900.0,"GH₵ 1,900",Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area","Verified ID, 5+ years on Jiji",Quality and Affordable one year warranty,https://jiji.com.gh/avenor-area/home-appliances/awesome-decakila-water-heater-30liters-3PyThRxnNSvm0qkAiiAj05sc.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Sleep Tight Air Conditioners 1.5hp Air Conditioners Asano,2599.0,"GH₵ 2,599","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"#one year warranty assured 
##R410A gas #100 copper #Affordable and durable #Visit our showroom...",https://jiji.com.gh/accra-metropolitan/home-appliances/sleep-tight-air-conditioners-1-5hp-air-conditioners-asano-q9uEEcD6kO3SgoQLicke13Lc.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",24watts Ctouch Led Panel Lights White and Multi Colored,80.0,GH₵ 80,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","I have 3watts 6 watts 12watts 18watts 24watts and more panel lights at affordable prices . 
Dm or...",https://jiji.com.gh/accra-metropolitan/lighting/24watts-ctouch-led-panel-lights-white-and-multi-colored-dQ4KNIdTRk48PUsN5dU2O3sN.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Modern Crystal Chandelier,950.0,GH₵ 950,,Greater Accra,Tesano,"Greater Accra, Tesano",Verified ID,"Stylish Crystal Chandelier 
3 Color Changeable 
Adjustable Height",https://jiji.com.gh/tesano/lighting/modern-crystal-chandelier-dhvxyQaAcK9Mp2fbdGstYwtM.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Original LED Strip Light 5m Multi-Colour,99.0,GH₵ 99,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,"-led strip light 5m
-LED strip lights with remote
-Flexible adjustable color changing led lights...",https://jiji.com.gh/accra-metropolitan/lighting/original-led-strip-light-5m-multi-colour-iTrvXHfJx0vVbHRpAnqZEEjw.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Silver Crest 5liter Rice Cooker Inner Replacement Pot,150.0,GH₵ 150,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz","Verified ID, 5+ years on Jiji",Get your Silver Crest 5L rice cooker Inner Replacement Pot at a cool price. Limited in-stock so rush...,https://jiji.com.gh/lapaz/kitchen-appliances/silver-crest-5liter-rice-cooker-inner-replacement-pot-hTqhNQ0TSpcFDChE3RzRLb2H.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Wall Light With Lampholder,100.0,GH₵ 100,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Quality and durable wall light, has a lampholder, can input bulb for further inquiry please call.",https://jiji.com.gh/tema-metropolitan/lighting/wall-light-with-lampholder-tAMByRm66r9mE2OvSYEuqJOY.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Infrared Brooder Lamps For Poultry,60.0,GH₵ 60,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Infrared brooder lamps,200w,250w,275w available",https://jiji.com.gh/accra-metropolitan/lighting/infrared-brooder-lamps-for-poultry-hFupBM5utDZtZH9W2WMxvU82.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Artificial Grass Carpets,135.0,GH₵ 135,,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"Affordable, high-quality grass carpets are available at both wholesale and retail prices. All...",https://jiji.com.gh/circle/garden/artificial-grass-carpets-7rtFKUs5o9lDCH39lkPRsxCS.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Brand New Washing Machine Washing Machine Washing Machin,1599.0,"GH₵ 1,599",Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,Quality and affordable one year warranty,https://jiji.com.gh/avenor-area/home-appliances/brand-new-washing-machine-washing-machine-washing-machin-cSInTQJFW3dg10UiSnUXbu4A.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",20 Butterfly Decor With Lights,100.0,GH₵ 100,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","Butterfly sticker with lights a mixture of both double and single layers
Lights changes colours to...",https://jiji.com.gh/achimota/lighting/20-butterfly-decor-with-lights-CjlMUqAwtKuagk92VNQ5DGca.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Queen Size Yawn Air Bed Mattress With Inbuilt Pump,1100.0,"GH₵ 1,100",Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",,"Queen Size Air bed mattress 18 inches high with Inbuilt pump available in stock.
‎NB: Delivery...",https://jiji.com.gh/lapaz/furniture/queen-size-yawn-air-bed-mattress-with-inbuilt-pump-wJ6ts94iqKJfEAnkNDKMtKHi.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Nasco 1.0 Hp Slit Air Condition New,2400.0,"GH₵ 2,400","Brand New, No",Greater Accra,Adabraka,"Greater Accra, Adabraka",Verified ID,"Plain White Panel Design
Simple white exterior finish
Auto Restart
Restores previous settings...",https://jiji.com.gh/adabraka/home-appliances/nasco-1-0-hp-slit-air-condition-new-2VSxCZgjkSfrsPk3v8HpSVWH.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Modern Luxury Decorative Spark Hanging Chandelier,750.0,GH₵ 750,,Greater Accra,Tesano,"Greater Accra, Tesano",Verified ID,"Modern Luxury Decorative Spark Hanging Chandelier 
3 colour Changeable 
Hight Adjustable",https://jiji.com.gh/tesano/lighting/modern-luxury-decorative-spark-hanging-chandelier-6bouVB449ai9GuE85Y8bTqNA.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","Super Chill Energy-Saving Ac, Sigma 1.5hp Aircondition",2600.0,"GH₵ 2,600","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Enjoy powerful and fast cooling performance with this high-efficiency air conditioner designed to...,https://jiji.com.gh/accra-metropolitan/home-appliances/super-chill-energy-saving-ac-sigma-1-5hp-aircondition-7vZ9rxzLIudDg2zGsuT5nDa0.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",40cm Intelligent Induction Sensor Light,185.0,GH₵ 185,,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 5+ years on Jiji","40cm Intelligent Induction Sensor light for wardrobe, cabinet etc...",https://jiji.com.gh/spintex/lighting/40cm-intelligent-induction-sensor-light-d19UTnNQh1MZ7ObHxGUGgzgg.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Magnetic Led Linear Light 600mm,250.0,GH₵ 250,,Greater Accra,Achimota,"Greater Accra, Achimota",5+ years on Jiji,TRACK LIGHTING with Aluminum body and presents 820Lm lighting performance and 25000Hours long...,https://jiji.com.gh/achimota/lighting/magnetic-led-linear-light-600mm-fpR01RPRKdF4Pgv3tsk8EYKX.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","5-layer Shoe Rack – Waterproof, Rust-proof Heavy-duty",150.0,GH₵ 150,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Keep your home neat with this 5-layer shoe rack made from thick, durable steel. With 8 side hooks,...",https://jiji.com.gh/accra-metropolitan/storage-organization/5-layer-shoe-rack-waterproof-rust-proof-heavy-duty-oVxSiJ43zS3DvVU3hGI7HMvT.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Split Type (White) Midea 1.5hp Air Conditioner,4499.0,"GH₵ 4,499","Brand New, No",Greater Accra,Alajo,"Greater Accra, Alajo",,"Midea 1.5hp split air conditioner, consumes less energy, low noise,strong compressor, r410a gas.One...",https://jiji.com.gh/alajo/home-appliances/split-type-white-midea-1-5hp-air-conditioner-3nY9NJ0i4NRxUR2VmKRAFSZN.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Butterfly Sticker With Lights,60.0,GH₵ 60,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","Butterfly sticker with lights a mixture of both double and single layers
Lights changes colours to...",https://jiji.com.gh/achimota/lighting/butterfly-sticker-with-lights-d4pkHYc9ixi0ygJelIDwRMQV.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Gold Chandelier Bluetooth Fan With Light,1400.0,"GH₵ 1,400",,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,Golden hidden Bluetooth Fan with Light for your home and office work.,https://jiji.com.gh/pokuase/lighting/gold-chandelier-bluetooth-fan-with-light-tDKCW4vPgSs2BK6maRJa6S90.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Multi Color Wall Light.,120.0,GH₵ 120,,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,Multi color wall light.,https://jiji.com.gh/pokuase/lighting/multi-color-wall-light-bvklqwwXgK1vv7g7qUjOjbP0.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Nasco 106l Double Door Fridge,2399.0,"GH₵ 2,399",Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,"Nasco 106L fridge
Price GHS 2399
106 Ltrs
Black
VCM
Lock & Key
Lights
Stainless Steel
Bottom Mount...",https://jiji.com.gh/tema-metropolitan/kitchen-appliances/nasco-106l-double-door-fridge-9SSkQau0oJPcTUHyJEIKMvUS.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Ssandstone Led Light With Remote,350.0,GH₵ 350,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Sandstone with remote,https://jiji.com.gh/accra-metropolitan/lighting/ssandstone-led-light-with-remote-fECrZsZe7XRMdrEzp9fDiqjm.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Black Beauty Pearl Split System 1.5hp Air-Condition,2700.0,"GH₵ 2,700","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",We are located on the pokuase kwabenya A.C.P road close to china herbal hospital landmarks is...,https://jiji.com.gh/accra-metropolitan/home-appliances/black-beauty-pearl-split-system-1-5hp-air-condition-p9RXNHu6tZ7JkE5PRFaDIna1.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Fan Air Cooler,150.0,GH₵ 150,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Air cooling portable fan for outdoor and indoor,https://jiji.com.gh/accra-metropolitan/home-appliances/fan-air-cooler-4Y6nKGMPu6WjKsEDTGnQ9MO5.html,Jiji Ghana (jiji.com.gh),2026-04-20
